timeout_sec,http2MaxRequests,http1MaxPendingRequests,retry_attempts,consecutive5xxErrors,reward,latency_p99_ms,latency_spread,error_rate_5xx,envoy_cpu_cores,rps_user,success_rate
1.0,100,232,1,1,0.8191214325908218,2363.699115044247,2273.9270194355754,7.540340823405218e-05,1.292290194640963,530.48,0.4476700346855678
1.0,100,385,0,10,0.8835884877355997,2838.8046021802484,2725.75110098306,0.0,0.745806908009758,566.9526322947082,0.4488500153921341
2.49,100,50,0,1,0.7938972121590276,4005.8475087592906,3862.919890338589,6.953525068379946e-05,1.3863909855898158,575.2478003120125,0.4487171059169985
1.0,107,50,0,8,0.8007239873894315,4327.220451939644,4165.932013290422,0.0,1.3111030187102124,590.5117209448188,0.4501118209813008
2.83,100,50,0,1,0.8412175195538674,4161.98565928639,3984.4430917458803,0.0,0.9987122185346518,576.2153510140406,0.44956613637676385
1.0,500,50,4,3,0.7846978911400301,4348.897182135348,4201.728426238982,7.030585969094738e-05,1.4372554055478997,568.9198630074878,0.44990512463401744
1.0,100,500,0,1,0.8705432879614241,3816.901212844781,3720.5115795167767,7.369691910612688e-05,0.7842592093916758,542.80695504264,0.4498894378162501
1.0,100,500,0,10,0.8195032442286714,2410.575980392156,2324.5623700769697,0.00015538808173413098,1.2858253249915235,514.84,0.45062543702897984
3.0,100,50,0,1,0.883419890796003,2165.9902964763287,2105.5956347529122,0.0,0.7902546759243344,465.5261810472419,0.4483588004456898
1.0,500,319,0,10,0.8237896408396274,1368.06757191635,1346.6274492838832,0.00010294567386607107,1.318987147895241,388.5544530218791,0.4505868321353084
3.0,100,50,0,8,0.8111232708910838,678.3723011020029,670.4002375712123,0.00012039139338301936,1.4658139654621225,332.2363745450182,0.45124007950840245
3.0,244,233,0,1,0.8607953210916468,785.9398496240592,779.9991279745747,0.0001310615989515072,1.0611773421489679,305.2,0.4505897771952818
2.06,100,500,2,1,0.8737049678109479,893.5468844667546,884.4742613290106,0.00011406576465972969,0.9508647544565723,350.67489460421587,0.4486140916063657
1.0,100,50,0,1,0.8509541113329256,1378.052632084967,1353.6723085715269,0.00018854691256870476,1.1009325174895739,424.2975867920868,0.4482889143323748
2.09,213,50,0,1,0.809596886928511,2177.5014132286306,2115.65807640119,0.0003260025677543155,1.3794675831154104,490.7936802527899,0.44726973012500526
2.95,100,50,0,5,0.8511810009344399,2376.4057974949833,2285.403360038524,0.00022669898365853953,1.0347049559727128,529.3574689014148,0.4494822648511314
1.0,500,50,5,1,0.8285078250272648,3047.0121935837483,2931.3565921215027,7.260687285314784e-05,1.1725132265126668,550.9120339186433,0.4475423635009232
2.58,100,50,0,1,0.8257099155402357,4213.166666666662,4042.5119737350287,0.00021177467174925878,1.1187078383212261,566.64,0.4535507553296626
1.0,381,50,0,1,0.7972780512185497,4369.903339191551,4193.312937405836,0.00013740982480247338,1.336060228048752,582.2,0.45125386465132256
1.76,100,500,2,10,0.7583842519453684,4490.161527165931,4385.113450242854,7.040766035344645e-05,1.6369426698693863,568.12,0.45124269520523835
1.6,100,201,1,10,0.7866994896246684,4313.570447720565,4177.93334105966,0.0,1.4233539567099787,558.7529506819727,0.4510702109401468
1.0,213,50,0,1,0.7603449307976753,3630.5608613950417,3521.6191615013886,0.00014829245039296203,1.678537967954598,539.4961134438408,0.4507302071453838
2.82,100,50,0,1,0.7698820531049224,2360.957625428898,2270.93753917421,7.69494136576713e-05,1.686393170846535,519.8012325596179,0.450327052706989
1.22,100,58,4,1,0.8181504400152629,2152.63159345967,2089.105053316483,0.0,1.3134052583186913,466.7931858725651,0.4504712752609393
2.92,500,162,5,1,0.8234024738937883,1240.2542372881253,1214.8860980645645,0.0001025430680885972,1.3307371115350943,390.08000000000004,0.4522149302707137
3.0,100,50,0,1,0.8378311818996527,813.7843856199921,805.7013518719187,0.0,1.243367686886382,326.27884033619017,0.45261738456638395
2.32,500,165,2,1,0.8589551099594599,471.505681818182,465.07454838920063,0.0,1.097139779317408,312.08,0.45180722891566266
1.25,429,163,0,10,0.8485047103397623,810.6468013366842,801.4873858161839,0.0,1.1582245110434728,353.63551537938486,0.4499490429031962
2.21,343,500,0,4,0.867539069708756,1090.818181818174,1062.1751336898317,0.0,0.9879209984796844,425.08000000000004,0.44998588500988046
1.0,500,50,0,1,0.8143331558168676,2059.114754819966,1983.6545100268143,0.00016021998785587478,1.350255337994454,499.3134818607256,0.4467675627062892
1.0,470,50,1,9,0.84011659819837,2337.318181818184,2244.3489778669928,0.0001493763537232056,1.1260462230494206,535.5600000000001,0.4489506311150944
1.0,500,500,0,1,0.8405898668716922,3238.5204081632464,3133.429024351236,0.00014353380221042057,1.0625956830048915,557.36,0.44861489880866945
2.83,100,451,2,1,0.816292589444197,4186.481979326696,4024.669314517323,0.0,1.1959542413182906,577.8642572594192,0.4497128128249863
1.0,143,50,0,10,0.8337512492857433,4292.358299595153,4123.586673297575,0.00013939224979091162,1.049179722118048,573.92,0.4505157513242264
2.31,500,50,0,9,0.7998612496405548,4445.959011388523,4305.071334810253,0.00013984107441499636,1.3091293091867717,571.9750566566445,0.45129768888420463
1.0,500,500,0,10,0.771653177189563,4248.658622741567,4111.686603485306,0.00014215311699490704,1.5478121020419435,562.8635076021187,0.44979026658249555
1.0,368,50,1,3,0.8136721302117416,2480.5994362987976,2346.714375320073,0.00015140253593161546,1.3294096928469084,528.3927346906124,0.44950799156766413
1.43,126,50,0,9,0.8337123260349176,2360.280279763326,2267.6387495188774,7.910846592826045e-05,1.1758792071460633,506.4063298531941,0.45465151352236727
1.0,500,500,0,8,0.8172175711699188,2099.0876777251196,2037.6705204500986,0.0,1.3243674907014755,449.8,0.4534459759893286
1.05,380,500,5,3,0.8514006821374758,998.0802524135953,977.4678832519957,0.00010656287084696424,1.1227298126363132,375.36526261050443,0.4511935124657224
1.0,122,50,0,1,0.9202307006163599,814.3577773968366,807.0721713102446,0.0,0.5841067301122186,319.6754209831607,0.4500750556304535
3.0,100,325,3,1,0.8911323887907115,666.6520706707597,660.0964195655547,0.00025644079066479414,0.8262030584184349,311.9566113355466,0.4508270027018728
3.0,245,218,0,1,0.8037750658615304,884.91405313675,875.9636633418886,0.0,1.5111035492251357,359.43552891162926,0.45170269979339317
1.24,500,417,0,10,0.8092667999582486,1600.1723286937536,1563.1882429384302,0.0001863944905726808,1.4200474589651264,429.20581943277733,0.4494873745161135
3.0,100,151,0,3,0.8647092250895834,2232.289082526797,2150.5140391809146,8.101862312588047e-05,0.9360707246468245,493.7136482540698,0.4477031009703819
1.0,500,415,0,1,0.8463213038233057,2367.5174825174836,2270.198912613535,0.0,1.074839022909187,536.84,0.45130765218687136
3.0,285,50,0,1,0.8762142633973541,3423.639394462215,3290.990919108998,0.00021400501517536573,0.766036872338443,560.7195701916793,0.44863743953101753
1.0,100,500,0,1,0.783537693346765,4424.9984324227025,4274.126437920684,7.143048520429865e-05,1.441584763244025,559.984996400288,0.4514999490512822
1.0,135,169,0,1,0.7791248429937798,4351.361093639026,4146.728641901004,7.00475826561018e-05,1.4835915030331155,571.063247969458,0.4530680565240107
1.0,100,50,0,10,0.8325645627013235,4305.5180524431125,4146.08576578649,0.00021071302024212383,1.0573419450746082,569.4721667133315,0.4483388215693411
1.0,329,401,0,6,0.856042748239327,4319.762724556953,4182.042159764088,0.0002875121225443249,0.8676894936962604,556.5205349953288,0.4464888632831742
3.0,100,500,0,1,0.8251973098231934,3614.225941422592,3522.5270997237503,0.0,1.1605297533762409,525.5600000000001,0.44904482837354437
3.0,440,188,0,10,0.8999897415937667,2406.796890281969,2324.775918462669,0.0,0.6423629736250458,492.76636985479416,0.45141656923891327
1.0,225,500,0,2,0.8815081222912066,2101.1387732075614,2049.258135283063,0.0,0.8095884580539937,438.5142322307108,0.4512450706513551
3.0,198,346,1,1,0.8691016032724319,992.0647321428554,969.1934086134437,0.00010834236186348862,0.9815952177382744,369.2,0.45092091007583973
1.0,100,358,4,10,0.8233900230407976,804.765592469878,796.6316014630522,0.0,1.3594999092091884,312.7244449777991,0.4502430095920611
1.8,158,50,2,8,0.8662859284133991,785.5787272088155,778.9687721762289,0.0,1.017560989379972,311.50967643882734,0.4504363978945825
2.64,100,50,0,1,0.8001636105043678,893.5811630430219,881.5001471470541,0.0003250269597550767,1.5388716850392117,369.20506580263213,0.447020588224689
1.03,320,50,0,3,0.8114610970882193,1816.283220082564,1778.664831377982,0.0,1.3884796215788933,437.485624224969,0.44884339879566926
3.0,140,50,0,1,0.817258779826497,2225.022522522523,2143.1265728018525,0.0,1.316324791543879,500.68,0.4479507869297755
3.0,100,500,0,1,0.8257815137510063,2404.1218573353854,2306.1852631512324,0.00014856951295905076,1.2364405136164773,538.4684812290519,0.44781228554233937
1.58,100,317,0,1,0.7660494760422536,4112.370232703698,3999.5770266143527,7.258808394130161e-05,1.601060773516821,551.0325922963082,0.447154466681904
1.03,500,50,3,4,0.7820682159639409,4489.149202170569,4358.401160549813,0.0,1.44853592686446,558.9127698892045,0.44958133731635874
1.0,100,50,0,9,0.8776094143856544,4489.87573099414,4324.507122195091,0.0,0.6853119231417903,571.32,0.4499054820415879
1.0,100,50,0,6,0.8082564236466931,4418.801822379863,4237.155183074737,0.0,1.2454167106446352,560.7111153784606,0.45016754779559237
1.0,244,50,0,6,0.7496157861747638,4136.230725121815,4008.577654745345,7.320007468463158e-05,1.7314336977902824,546.447529901196,0.44901546865828806
1.67,270,50,0,1,0.7750576206775184,2475.8154485825708,2359.4941708914976,0.0002265518078421651,1.6379089436483663,529.6731074757009,0.45091382128355434
1.79,252,183,0,2,0.81843608987452,2343.3456952557326,2251.565751231148,0.00016054256943352522,1.299026480982077,498.30023492380843,0.4504735050638676
1.0,207,189,0,6,0.8223814716902271,2085.3865336658346,2035.4464139053555,9.077705156136529e-05,1.2834055741226875,440.64,0.45188816267247645
1.0,100,55,1,1,0.8630181702461112,996.0312477482971,979.8279381023088,0.00011014320906804393,1.0297723787512876,363.1490348105561,0.45015965368475586
2.58,100,50,1,5,0.9014580637094269,845.7570170895511,838.9095529039242,0.00012818599370237893,0.7319235660040646,312.0465726768217,0.4536597503806865
3.0,100,500,0,7,0.8890932298619393,759.8917464376093,752.9544466477092,0.0,0.836825954668308,313.1475208618885,0.4480776549023367
1.0,262,50,0,1,0.819556308113516,937.2854247255142,926.2580681997442,0.0,1.3814314186610301,363.39504019839205,0.45063296405816233
2.78,100,50,0,5,0.8071184826222164,1707.1636512966468,1667.9718794223159,0.00035948445506633046,1.4298286524215045,445.08628345133803,0.4488181953482754
1.0,100,233,0,10,0.7991669233822718,2239.573785723134,2160.012143056973,0.0,1.4600117486491548,498.9991813246707,0.4485771147781173
2.46,500,50,0,1,0.7845887674882152,2382.9959470128056,2284.2644702162856,0.0,1.5677145128533096,534.6004117659527,0.44841001648417256
3.0,133,50,0,1,0.8398954273265082,3387.0917731197933,3263.5177884770665,7.162397243155743e-05,1.0590063480565093,558.4722355105796,0.4490044263534747
1.0,100,500,0,2,0.8273876006583372,4430.881395300794,4270.916440307839,0.000213492953347645,1.0904122809729864,562.0869362774511,0.448548213899785
3.0,100,307,0,6,0.8455866014898992,4472.082905353454,4303.259115270469,6.943780657590138e-05,0.9426569117801907,576.0320211191553,0.4505242934915661
1.12,470,495,0,7,0.8503426616078806,4474.234470827827,4303.331972382381,0.00014381337795364935,0.9043855322740407,556.2876083043321,0.4524339992117949
1.0,135,311,0,1,0.7890354505793146,3873.698847824394,3750.726982249763,7.14937981267704e-05,1.4334258801000912,559.5114696952184,0.4515297613860101
1.0,100,318,0,10,0.8128407240937131,2838.221437023152,2739.598273872969,0.00022941063556784796,1.310888062282622,523.07252349906,0.45125033782109336
1.0,100,297,0,6,0.8392743816108394,2343.1818181818194,2260.7308377896625,0.0,1.1323411919142352,491.16,0.44995520807883377
2.6,100,430,0,1,0.8021027589051279,2054.606001353951,2011.4226946969984,9.575673299033074e-05,1.4474521254246306,417.72519540781633,0.4504452222687712
2.23,287,112,0,1,0.8112079499330851,956.5882353550187,941.7588133760574,0.0,1.4470581655776167,357.96508660346416,0.45111187804463654
2.46,110,371,0,7,0.8940519542994609,853.0053191489328,845.7998699589475,0.0,0.7909575259673834,297.16,0.4529546372324673
1.0,100,50,0,1,0.8724297731342271,903.9505558686847,895.9505799377207,0.0,0.9605651103993027,305.60326733069326,0.4476439838273375
3.0,500,50,0,1,0.8488035987296294,992.9953917050691,979.181438216697,0.00010870746820306555,1.1436145675624991,367.96000000000004,0.44928796608326993
2.53,414,50,0,2,0.8698556461321982,2059.8436070350776,2020.1022466113282,0.0,0.9051566358208673,440.87400823967045,0.4519143401173905
1.0,207,196,2,1,0.8420509580345219,2293.027907979739,2215.495114159603,0.0001563456526763533,1.1129955436804946,511.6867570702828,0.4484052419778565
3.0,150,139,3,2,0.8587428724191273,2476.0020949720683,2379.214054711559,7.362685907819172e-05,0.9680692286060385,543.28,0.4490502135178914
1.51,100,50,0,10,0.7849600248651929,4089.9477806788395,3984.0166582298602,0.00014402995823131211,1.4508995931983697,555.44,0.4490133947861155
2.96,144,175,0,5,0.8027501481223259,4363.7579206679675,4225.341956009558,0.00021462315009855188,1.2912662394986116,559.0897392417213,0.4509229178873368
1.0,422,500,2,6,0.9033948613423523,4518.767507002799,4368.13821638495,0.00042292239374074856,0.4757650736941085,567.48,0.4487206597589342
1.0,248,50,0,10,0.805438894455649,4344.811256853667,4170.668778383339,0.0002116287352341546,1.2722162523764386,567.6073469637439,0.45107575781501313
1.0,108,500,3,1,0.8507818386069588,4007.659460594793,3889.625741079717,7.283599921839454e-05,0.9303567790900762,549.1789833220014,0.45076479153766347
1.0,500,50,0,10,0.8606381968276816,3411.4077669902963,3318.4017145356897,0.0,0.8905674426610142,521.44,0.44990794722307453
3.0,100,243,0,1,0.8494442374124893,2304.457117930866,2226.2604310313163,0.0,1.0534221824013454,488.91363865445385,0.4534893498268248
1.0,500,430,0,6,0.8383443170625835,1943.459150959783,1903.4008898497636,9.462275642395124e-05,1.1648275499594993,422.714382624695,0.4518357092937151
1.0,463,50,0,1,0.8225531904170698,1002.1616294811632,992.261113049926,0.0002281025572458751,1.3526375134645803,350.7194355640951,0.4506159127158533
1.0,100,50,0,1,0.8204670248052074,639.6868684974739,633.0953410350604,0.0,1.3938377279072565,312.2720643174273,0.45190211571500744
3.0,100,50,0,10,0.8327143176615059,616.2254901960849,609.8937463268751,0.0,1.29741481749052,326.52,0.45118216342031114
1.11,409,500,0,10,0.8041381141603653,952.0390455531453,939.1840606588855,0.0,1.5038543165100104,383.96,0.4499427023648297
2.51,500,50,0,10,0.7772491631656302,1947.2058823529396,1898.0157845534286,0.0,1.6538326391114118,459.88,0.44959554666434726
1.81,108,120,0,10,0.8088419133575724,2273.4507042253526,2183.3341023375124,7.715454054471106e-05,1.380550890506236,518.44,0.44988812591621014
1.0,100,50,0,1,0.7622175187341901,2477.731182795699,2381.5473037025004,0.00021626297577854672,1.7398513746249826,554.88,0.44672722029988465
1.0,100,292,2,9,0.799610918389952,4023.1607629427854,3883.3285813040884,6.975933031042903e-05,1.3394234894115338,573.4,0.44904080920823164
3.0,352,50,4,9,0.8024243381879398,4304.389312977101,4127.016350369239,0.0001366960563187752,1.2992850469389656,585.24,0.4538309069783337
2.18,100,50,0,1,0.7705051953174817,4432.82625090074,4269.185803500453,0.00013676248789234574,1.545617844004322,584.9674226969079,0.45418484418946725
2.33,100,68,0,1,0.765109166900292,4306.872365303978,4143.214813900308,0.0,1.5974570921575209,574.751616005221,0.45131878728548114
3.0,379,50,0,1,0.7740956935617413,2929.7337278106643,2785.2422023869353,0.0,1.616735253832815,556.84,0.45133251921557355
1.0,100,357,1,4,0.774590906666557,2386.8803701255765,2289.96876203186,0.0,1.6473777755956296,533.44,0.4538092381523695
1.0,100,500,0,7,0.7918870163364582,2254.0904515646957,2167.065561484136,0.00016227314430092052,1.5172074559181048,493.00579223168927,0.44949287411105604
2.12,100,85,0,2,0.8447053320653993,2018.778803054534,1975.8755612846835,0.0,1.1092021979988314,413.5096436142555,0.45144128914458287
2.81,112,500,0,1,0.8284430816846751,926.0249803726138,913.6452129669797,0.00011188056592277375,1.310909245612767,357.5241121644866,0.4515551644810356
1.62,100,66,5,9,0.8583590038151317,730.8731137592201,724.6302897420468,0.00025637892759349185,1.0840984315070508,312.044366574663,0.45160878635951496
2.86,100,50,0,8,0.9077539913807956,702.9323308270677,695.5335769329868,0.00024813895781637717,0.690856260779334,322.4,0.4507444168734491
1.0,100,458,2,3,0.8020059015332087,974.0597013710553,958.1980412824731,0.00020705962205227172,1.5191300770684413,386.3544194232231,0.44963246844616306
1.25,500,500,0,3,0.7901905569043197,1982.7800264136595,1941.2577046827696,0.0,1.5476742870622282,459.9073610111191,0.4488606922907955
1.53,100,440,0,10,0.7981207379013457,2313.996430667903,2236.8443202666963,7.917876318901641e-05,1.463181047565037,505.20617464698586,0.4503562599358857
1.94,100,61,5,10,0.794944493347684,2442.7292249579596,2345.9029937849914,0.0,1.4808229792604293,541.5187941685741,0.4468901579405293
1.0,100,50,0,2,0.8081757388051691,4049.3834164585114,3929.5946570622327,0.0001437880846962952,1.2683405776052292,556.374334973399,0.4463297500388603
1.0,100,262,0,4,0.784341827085894,4374.734758130643,4210.565001542236,0.00014048004333884777,1.4388077645704074,569.4872962918516,0.4498138676653716
1.36,100,226,0,1,0.8103526050433304,4238.081695966915,4051.3066959669145,0.00013663068725235688,1.240592951881058,586.28,0.45101789862003006
1.0,100,275,0,1,0.7830857120020245,4436.256117455132,4291.836762616423,7.170514842965724e-05,1.444234464351227,557.84,0.45174243510684065
